index,start,end,label,file name,missing queen,queen,active day,swarming,duration
1328,425.29,447.73,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,22.439999999999998
1329,447.74,453.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,5.539999999999964
1330,453.29,497.62,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,44.329999999999984
1331,497.63,500.03,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,2.3999999999999773
1332,500.04,522.2,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,22.160000000000025
1333,522.21,527.04,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,4.829999999999927
1334,527.05,570.68,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,43.629999999999995
1335,570.69,573.44,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,2.75
1336,573.45,581.08,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,7.6299999999999955
1337,581.09,595.2,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_10_00,True,False,False,False,14.110000000000014
1340,0.0,110.04,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,110.04
1341,110.05,117.89,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,7.840000000000003
1342,117.9,126.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,8.75
1343,126.66,130.5,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,3.8400000000000034
1344,130.51,148.05,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,17.54000000000002
1345,148.06,150.98,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,2.9199999999999875
1346,150.99,170.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,19.17999999999998
1347,170.18,176.64,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,6.4599999999999795
1348,176.65,272.69,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,96.03999999999999
1349,272.7,283.46,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,10.759999999999991
1350,283.47,288.85,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,5.3799999999999955
1351,288.86,292.64,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,3.7799999999999727
1352,292.65,313.37,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,20.720000000000027
1353,313.38,318.3,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,4.920000000000016
1354,318.31,320.31,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,2.0
1355,320.32,339.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,18.910000000000025
1356,339.24,392.37,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,53.129999999999995
1357,392.38,422.72,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,30.340000000000032
1358,422.73,476.82,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,54.089999999999975
1359,476.83,479.68,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,2.8500000000000227
1360,479.69,505.75,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,26.060000000000002
1361,505.76,515.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,9.340000000000032
1362,515.11,519.54,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,4.42999999999995
1363,519.55,532.22,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,12.670000000000073
1364,532.23,534.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,2.5799999999999272
1365,534.82,539.81,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,4.989999999999895
1366,539.82,588.8,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,48.979999999999905
1369,0.0,72.98,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,72.98
1370,72.99,76.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.910000000000011
1371,76.91,93.75,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,16.840000000000003
1372,93.76,97.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.5799999999999983
1373,97.35,102.07,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.719999999999999
1374,102.08,106.94,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.859999999999999
1375,106.95,125.88,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,18.929999999999993
1376,125.89,132.13,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.239999999999995
1377,132.14,181.75,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,49.610000000000014
1378,181.76,184.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.8200000000000216
1379,184.59,193.85,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.259999999999991
1380,193.86,198.46,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.599999999999994
1381,198.47,225.91,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,27.439999999999998
1382,225.92,230.4,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.480000000000018
1383,230.41,235.57,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.159999999999997
1384,235.58,238.69,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.109999999999985
1385,238.7,241.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.1100000000000136
1386,241.82,245.06,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.240000000000009
1387,245.07,250.49,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.420000000000016
1388,250.5,253.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.8400000000000034
1389,253.35,262.36,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.01000000000002
1390,262.37,265.12,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.75
1391,265.13,266.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.6800000000000068
1392,266.82,275.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,8.759999999999991
1393,275.59,277.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.580000000000041
1394,277.18,285.25,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,8.069999999999993
1395,285.26,291.16,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.900000000000034
1396,291.17,292.03,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,0.8599999999999568
1397,292.04,294.29,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.25
1398,294.3,295.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.2799999999999727
1399,295.59,299.32,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.730000000000018
1400,299.33,300.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.5699999999999932
1401,300.91,308.09,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,7.17999999999995
1402,308.1,309.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.2399999999999523
1403,309.35,313.14,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.7899999999999636
1404,313.15,315.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.080000000000041
1405,315.24,319.64,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.399999999999977
1406,319.65,322.78,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.1299999999999955
1407,322.79,322.77,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,-0.020000000000038654
1408,322.78,325.09,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.3100000000000023
1409,325.1,336.66,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,11.560000000000002
1410,336.67,341.92,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.25
1411,341.93,351.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.449999999999989
1412,351.39,354.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.9499999999999886
1413,354.35,355.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.0299999999999727
1414,355.39,359.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.509999999999991
1415,359.91,365.3,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.389999999999986
1416,365.31,373.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,8.029999999999973
1417,373.35,384.44,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,11.089999999999975
1418,384.45,389.86,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.410000000000025
1419,389.87,392.02,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.1499999999999773
1420,392.03,395.62,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.590000000000032
1421,395.63,397.53,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8999999999999773
1422,397.54,398.75,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.2099999999999795
1423,398.76,403.32,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.560000000000002
1424,403.33,409.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.949999999999989
1425,409.29,413.05,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.759999999999991
1426,413.06,424.83,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,11.769999999999982
1427,424.84,434.2,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.360000000000014
1428,434.21,437.44,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.230000000000018
1429,437.45,443.54,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.090000000000032
1430,443.55,449.6,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.050000000000011
1431,449.61,469.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,19.560000000000002
1432,469.18,475.94,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.759999999999991
1433,475.95,477.43,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.4800000000000182
1434,477.44,493.82,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,16.379999999999995
1435,493.83,495.67,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8400000000000318
1436,495.68,502.69,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,7.009999999999991
1437,502.7,504.73,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.0300000000000296
1438,504.74,507.42,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.680000000000007
1439,507.43,509.33,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8999999999999773
1440,509.34,511.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8900000000000432
1441,511.24,516.34,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.100000000000023
1442,516.35,520.96,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.610000000000014
1443,520.97,521.97,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.0
1444,521.98,526.24,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.259999999999991
1445,526.25,538.61,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,12.360000000000014
1446,538.62,543.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.610000000000014
1447,543.24,544.92,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.67999999999995
1448,544.93,549.06,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.1299999999999955
1449,549.07,559.93,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,10.8599999999999
1450,559.94,569.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.399999999999977
1451,569.35,571.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.0299999999999727
1452,571.39,575.3,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.909999999999968
1453,575.31,581.53,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.220000000000027
1454,581.54,584.19,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.650000000000091
1455,584.2,586.68,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.4799999999999045
1456,586.69,588.16,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.4699999999999136
1457,588.17,589.08,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,0.9100000000000819
1458,589.09,592.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.8099999999999454
1459,592.91,598.45,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.540000000000077
1462,0.0,1.49,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.49
1463,1.5,1.5,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.0
1464,1.51,3.61,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.0999999999999996
1465,3.62,5.76,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.1399999999999997
1466,5.77,9.05,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.280000000000001
1467,9.06,10.62,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.5599999999999987
1468,10.63,12.09,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.459999999999999
1469,12.1,15.78,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.6799999999999997
1470,15.79,21.3,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.510000000000002
1471,21.31,29.5,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.190000000000001
1472,29.51,30.84,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.3299999999999983
1473,30.85,33.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.4299999999999997
1474,33.29,33.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.35999999999999943
1475,33.66,41.25,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.590000000000003
1476,41.26,42.71,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4500000000000028
1477,42.72,50.94,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.219999999999999
1478,50.95,56.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.169999999999995
1479,56.13,70.14,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,14.009999999999998
1480,70.15,73.21,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.059999999999988
1481,73.22,74.66,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4399999999999977
1482,74.67,75.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.7099999999999937
1483,75.39,82.4,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.010000000000005
1484,82.41,85.53,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.1200000000000045
1485,85.54,88.06,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.519999999999996
1486,88.07,96.6,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.530000000000001
1487,96.61,104.13,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.519999999999996
1488,104.14,108.34,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.200000000000003
1489,108.35,116.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.75
1490,116.11,116.98,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8700000000000045
1491,116.99,125.95,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.960000000000008
1492,125.96,127.32,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.3599999999999994
1493,127.33,135.07,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.739999999999995
1494,135.08,138.93,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.8499999999999943
1495,138.94,145.15,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.210000000000008
1496,145.16,155.54,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,10.379999999999995
1497,155.55,167.74,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,12.189999999999998
1498,167.75,170.74,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.990000000000009
1499,170.75,178.59,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.840000000000003
1500,178.6,180.02,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.420000000000016
1501,180.03,185.44,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.409999999999997
1502,185.45,187.0,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.5500000000000114
1503,187.01,192.7,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.689999999999998
1504,192.71,195.03,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.319999999999993
1505,195.04,198.46,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.420000000000016
1506,198.47,199.22,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.75
1507,199.23,200.03,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8000000000000114
1508,200.04,201.24,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.200000000000017
1509,201.25,207.68,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.430000000000007
1510,207.69,216.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.430000000000007
1511,216.13,216.13,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.0
1512,216.14,217.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.670000000000016
1513,217.82,218.62,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8000000000000114
1514,218.63,227.22,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.590000000000003
1515,227.23,232.54,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.310000000000002
1516,232.55,241.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,9.099999999999994
1517,241.66,243.36,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.700000000000017
1518,243.37,250.71,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.340000000000003
1519,250.72,253.31,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.5900000000000034
1520,253.32,256.31,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.990000000000009
1521,256.32,259.55,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.230000000000018
1522,259.56,267.61,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.050000000000011
1523,267.62,271.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.6100000000000136
1524,271.24,275.0,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.759999999999991
1525,275.01,277.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.269999999999982
1526,277.29,284.47,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.180000000000007
1527,284.48,290.72,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.240000000000009
1528,290.73,302.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,11.919999999999959
1529,302.66,308.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.919999999999959
1530,308.59,316.89,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.300000000000011
1531,316.9,317.7,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8000000000000114
1532,317.71,319.99,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.2800000000000296
1533,320.0,321.92,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.920000000000016
1534,321.93,328.89,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.9599999999999795
1535,328.9,330.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4399999999999977
1536,330.35,341.85,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,11.5
1537,341.86,347.81,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.949999999999989
1538,347.82,353.33,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.509999999999991
1539,353.34,355.49,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.150000000000034
1540,355.5,359.67,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.170000000000016
1541,359.68,375.78,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,16.099999999999966
1542,375.79,382.42,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.6299999999999955
1543,382.43,384.7,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.269999999999982
1544,384.71,389.46,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.75
1545,389.47,391.49,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.019999999999982
1546,391.5,398.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.670000000000016
1547,398.18,400.48,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.3000000000000114
1548,400.49,408.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.6299999999999955
1549,408.13,409.92,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.7900000000000205
1550,409.93,419.67,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,9.740000000000009
1551,419.68,421.18,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.5
1552,421.19,423.96,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.769999999999982
1553,423.97,428.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.1299999999999955
