start,end,label,file name,missing queen,queen,active day,swarming,duration
476.83,479.68,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,2.8500000000000227
479.69,505.75,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,26.060000000000002
505.76,515.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,9.340000000000032
515.11,519.54,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,4.42999999999995
519.55,532.22,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,12.670000000000073
532.23,534.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,2.5799999999999272
534.82,539.81,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,4.989999999999895
539.82,588.8,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_20_00,True,False,False,False,48.979999999999905
0.0,72.98,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,72.98
72.99,76.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.910000000000011
76.91,93.75,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,16.840000000000003
93.76,97.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.5799999999999983
97.35,102.07,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.719999999999999
102.08,106.94,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.859999999999999
106.95,125.88,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,18.929999999999993
125.89,132.13,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.239999999999995
132.14,181.75,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,49.610000000000014
181.76,184.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.8200000000000216
184.59,193.85,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.259999999999991
193.86,198.46,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.599999999999994
198.47,225.91,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,27.439999999999998
225.92,230.4,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.480000000000018
230.41,235.57,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.159999999999997
235.58,238.69,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.109999999999985
238.7,241.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.1100000000000136
241.82,245.06,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.240000000000009
245.07,250.49,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.420000000000016
250.5,253.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.8400000000000034
253.35,262.36,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.01000000000002
262.37,265.12,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.75
265.13,266.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.6800000000000068
266.82,275.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,8.759999999999991
275.59,277.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.580000000000041
277.18,285.25,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,8.069999999999993
285.26,291.16,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.900000000000034
291.17,292.03,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,0.8599999999999568
292.04,294.29,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.25
294.3,295.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.2799999999999727
295.59,299.32,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.730000000000018
299.33,300.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.5699999999999932
300.91,308.09,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,7.17999999999995
308.1,309.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.2399999999999523
309.35,313.14,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.7899999999999636
313.15,315.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.080000000000041
315.24,319.64,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.399999999999977
319.65,322.78,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.1299999999999955
322.79,322.77,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,-0.020000000000038654
322.78,325.09,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.3100000000000023
325.1,336.66,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,11.560000000000002
336.67,341.92,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.25
341.93,351.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.449999999999989
351.39,354.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.9499999999999886
354.35,355.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.0299999999999727
355.39,359.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.509999999999991
359.91,365.3,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.389999999999986
365.31,373.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,8.029999999999973
373.35,384.44,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,11.089999999999975
384.45,389.86,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.410000000000025
389.87,392.02,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.1499999999999773
392.03,395.62,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.590000000000032
395.63,397.53,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8999999999999773
397.54,398.75,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.2099999999999795
398.76,403.32,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.560000000000002
403.33,409.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.949999999999989
409.29,413.05,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.759999999999991
413.06,424.83,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,11.769999999999982
424.84,434.2,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.360000000000014
434.21,437.44,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.230000000000018
437.45,443.54,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.090000000000032
443.55,449.6,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.050000000000011
449.61,469.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,19.560000000000002
469.18,475.94,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.759999999999991
475.95,477.43,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.4800000000000182
477.44,493.82,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,16.379999999999995
493.83,495.67,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8400000000000318
495.68,502.69,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,7.009999999999991
502.7,504.73,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.0300000000000296
504.74,507.42,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.680000000000007
507.43,509.33,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8999999999999773
509.34,511.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.8900000000000432
511.24,516.34,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.100000000000023
516.35,520.96,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.610000000000014
520.97,521.97,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.0
521.98,526.24,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.259999999999991
526.25,538.61,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,12.360000000000014
538.62,543.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.610000000000014
543.24,544.92,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.67999999999995
544.93,549.06,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,4.1299999999999955
549.07,559.93,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,10.8599999999999
559.94,569.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,9.399999999999977
569.35,571.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.0299999999999727
571.39,575.3,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.909999999999968
575.31,581.53,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,6.220000000000027
581.54,584.19,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.650000000000091
584.2,586.68,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,2.4799999999999045
586.69,588.16,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,1.4699999999999136
588.17,589.08,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,0.9100000000000819
589.09,592.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,3.8099999999999454
592.91,598.45,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_30_00,True,False,False,False,5.540000000000077
0.0,1.49,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.49
1.5,1.5,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.0
1.51,3.61,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.0999999999999996
3.62,5.76,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.1399999999999997
5.77,9.05,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.280000000000001
9.06,10.62,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.5599999999999987
10.63,12.09,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.459999999999999
12.1,15.78,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.6799999999999997
15.79,21.3,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.510000000000002
21.31,29.5,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.190000000000001
29.51,30.84,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.3299999999999983
30.85,33.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.4299999999999997
33.29,33.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.35999999999999943
33.66,41.25,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.590000000000003
41.26,42.71,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4500000000000028
42.72,50.94,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.219999999999999
50.95,56.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.169999999999995
56.13,70.14,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,14.009999999999998
70.15,73.21,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.059999999999988
73.22,74.66,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4399999999999977
74.67,75.38,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.7099999999999937
75.39,82.4,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.010000000000005
82.41,85.53,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.1200000000000045
85.54,88.06,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.519999999999996
88.07,96.6,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.530000000000001
96.61,104.13,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.519999999999996
104.14,108.34,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.200000000000003
108.35,116.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.75
116.11,116.98,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8700000000000045
116.99,125.95,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.960000000000008
125.96,127.32,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.3599999999999994
127.33,135.07,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.739999999999995
135.08,138.93,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.8499999999999943
138.94,145.15,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.210000000000008
145.16,155.54,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,10.379999999999995
155.55,167.74,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,12.189999999999998
167.75,170.74,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.990000000000009
170.75,178.59,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.840000000000003
178.6,180.02,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.420000000000016
180.03,185.44,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.409999999999997
185.45,187.0,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.5500000000000114
187.01,192.7,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.689999999999998
192.71,195.03,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.319999999999993
195.04,198.46,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.420000000000016
198.47,199.22,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.75
199.23,200.03,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8000000000000114
200.04,201.24,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.200000000000017
201.25,207.68,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.430000000000007
207.69,216.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.430000000000007
216.13,216.13,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.0
216.14,217.81,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.670000000000016
217.82,218.62,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8000000000000114
218.63,227.22,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.590000000000003
227.23,232.54,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.310000000000002
232.55,241.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,9.099999999999994
241.66,243.36,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.700000000000017
243.37,250.71,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.340000000000003
250.72,253.31,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.5900000000000034
253.32,256.31,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.990000000000009
256.32,259.55,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.230000000000018
259.56,267.61,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.050000000000011
267.62,271.23,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.6100000000000136
271.24,275.0,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.759999999999991
275.01,277.28,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.269999999999982
277.29,284.47,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.180000000000007
284.48,290.72,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.240000000000009
290.73,302.65,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,11.919999999999959
302.66,308.58,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.919999999999959
308.59,316.89,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,8.300000000000011
316.9,317.7,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8000000000000114
317.71,319.99,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.2800000000000296
320.0,321.92,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.920000000000016
321.93,328.89,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.9599999999999795
328.9,330.34,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4399999999999977
330.35,341.85,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,11.5
341.86,347.81,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.949999999999989
347.82,353.33,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.509999999999991
353.34,355.49,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.150000000000034
355.5,359.67,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.170000000000016
359.68,375.78,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,16.099999999999966
375.79,382.42,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.6299999999999955
382.43,384.7,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.269999999999982
384.71,389.46,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.75
389.47,391.49,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.019999999999982
391.5,398.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.670000000000016
398.18,400.48,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.3000000000000114
400.49,408.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,7.6299999999999955
408.13,409.92,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.7900000000000205
409.93,419.67,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,9.740000000000009
419.68,421.18,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.5
421.19,423.96,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.769999999999982
423.97,428.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.1299999999999955
428.11,437.72,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,9.610000000000014
437.73,441.82,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.089999999999975
441.83,443.96,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.1299999999999955
443.97,450.88,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.909999999999968
450.89,456.82,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.930000000000007
456.83,459.9,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.069999999999993
459.91,461.91,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.0
461.92,466.4,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.479999999999961
466.41,472.12,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.7099999999999795
472.13,474.14,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.009999999999991
474.15,477.24,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.090000000000032
477.25,482.56,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.310000000000002
482.57,489.14,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.569999999999993
489.15,491.04,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.8900000000000432
491.05,497.62,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.569999999999993
497.63,498.5,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,0.8700000000000045
498.51,505.17,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.660000000000025
505.18,507.71,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.5299999999999727
507.72,509.4,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.67999999999995
509.41,516.29,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.879999999999939
516.3,523.0,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.7000000000000455
523.01,527.49,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.480000000000018
527.5,531.16,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.659999999999968
531.17,537.98,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,6.810000000000059
537.99,540.85,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.8600000000000136
540.86,544.45,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.590000000000032
544.46,548.21,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,3.75
548.22,549.66,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.4399999999999409
549.67,554.39,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,4.720000000000027
554.4,559.97,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,5.57000000000005
559.98,562.01,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.0299999999999727
562.02,564.1,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.080000000000041
564.11,566.33,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.2200000000000273
566.34,568.42,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.0799999999999272
568.43,570.55,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.1200000000000045
570.56,573.31,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,2.75
573.32,574.39,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.0699999999999363
574.4,576.35,nobee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,1.9500000000000455
576.36,598.4,bee,Hive1_31_05_2018_NO_QueenBee_H1_audio___15_40_00,True,False,False,False,22.039999999999964
